delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
15247.0,xpressbees,clothing,bike,express,central,stormy,0.5250425894378195,0.5721596724667348,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000005,yes,failed,2,0.5391437329560225
15248.0,blue dart,cosmetics,scooter,standard,north,clear,0.33628620102214646,0.6237461617195496,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,0.3313174846517999
15249.0,ecom express,automobile parts,van,standard,central,cold,0.09028960817717208,0.28904810644831114,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,0.064540771913425
15250.0,dhl,cosmetics,ev van,same day,east,rainy,0.8708688245315162,0.8663254861821903,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,2,0.9298979371696438
15251.0,dhl,fragile items,van,two day,south,hot,0.19557069846678024,0.5823950870010235,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,4,0.19302689067626289
15252.0,delhivery,automobile parts,scooter,express,south,foggy,0.6374787052810903,0.5115660184237462,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,delayed,3,0.6407147130626317
15253.0,blue dart,electronics,van,same day,north,rainy,0.29028960817717203,0.8143295803480041,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,3,0.37063297483782603
15254.0,ecom express,documents,ev van,same day,central,clear,0.22555366269165247,0.5103377686796315,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,5,0.27984236329620854
15255.0,fedex,clothing,ev van,two day,central,rainy,0.44633730834752977,0.34718526100307057,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,0.41002003053635355
15256.0,ecom express,pharmacy,truck,two day,west,foggy,0.7373083475298127,0.9744114636642783,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,4,0.747627082784122
15257.0,ecom express,groceries,ev van,same day,south,clear,0.22589437819420788,0.25322415557830086,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,5,0.2556532200707171
15258.0,delhivery,electronics,ev bike,express,east,hot,0.08551959114139693,0.21985670419651995,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,failed,2,0.08591934228431389
15259.0,dhl,pharmacy,van,express,west,hot,0.48517887563884154,0.689048106448311,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000004,yes,delayed,2,0.5122285942997938
15260.0,amazon logistics,electronics,ev van,express,north,stormy,0.5495741056218059,0.3987717502558853,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000005,yes,delayed,3,0.546033540023208
15261.0,fedex,groceries,bike,two day,west,rainy,0.6599659284497446,0.1344933469805527,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,4,0.5937026773048584
15262.0,fedex,groceries,ev bike,same day,south,stormy,0.45042589437819425,0.16827021494370523,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,0.4619245449669536
15263.0,shadowfax,automobile parts,truck,standard,west,hot,0.3856899488926746,0.5463664278403275,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,3,0.3711079096026084
15264.0,xpressbees,cosmetics,truck,express,central,hot,0.1465076660988075,0.863050153531218,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,4,0.2054727838958339
15265.0,ecom express,pharmacy,ev van,express,south,foggy,0.29710391822827936,0.9999999999999999,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000003,yes,failed,1,0.36297546500017047
15266.0,amazon logistics,fragile items,scooter,same day,south,clear,0.24429301533219763,0.7942681678607982,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,5,0.3248050230141676
15267.0,shadowfax,clothing,scooter,two day,east,foggy,0.12606473594548553,0.19344933469805525,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,0.08958219533325198
15268.0,shadowfax,documents,truck,standard,north,rainy,0.9638841567291312,0.6816786079836232,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000024,no,delivered,5,0.9360395593334049
15269.0,dhl,cosmetics,ev bike,same day,south,hot,0.1778534923339012,0.1930399181166837,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,4,0.2040479796014868
15270.0,blue dart,cosmetics,bike,same day,south,foggy,0.5741056218057922,0.1525076765609007,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,0.5785047648318222
15271.0,xpressbees,electronics,van,standard,north,hot,0.4017035775127768,0.16253838280450356,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,3,0.34980090474422093
15272.0,delhivery,documents,van,standard,west,rainy,0.5492333901192505,0.1533265097236438,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,0.4897765412413832
15273.0,xpressbees,documents,ev bike,standard,east,rainy,0.5870528109028962,0.05527123848515864,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,3,0.516535536961245
15274.0,fedex,electronics,ev van,two day,central,foggy,0.520954003407155,0.38710337768679626,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,0.48506622932765103
15275.0,amazon logistics,pharmacy,bike,standard,south,hot,0.3270868824531516,0.297236438075742,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,0.29140344654303446
15276.0,ecom express,electronics,truck,standard,south,cold,0.3383304940374787,0.9256908904810645,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,0.3620581252490154
15277.0,fedex,fragile items,ev bike,express,east,cold,0.16490630323679728,0.866530194472876,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,delayed,3,0.22337066797687938
15278.0,shadowfax,pharmacy,scooter,same day,south,clear,0.4119250425894378,0.22640736949846468,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,0.43070896960495575
15279.0,fedex,cosmetics,ev van,express,west,stormy,0.3597955706984668,0.5136131013306039,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000004,yes,delayed,2,0.37579219769361266
15280.0,dhl,furniture,ev van,same day,central,rainy,1.0000000000000002,0.5248720573183213,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,failed,2,1.0
15281.0,delhivery,automobile parts,scooter,express,west,rainy,0.08620102214650766,0.39856704196519954,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000002,yes,delayed,2,0.10360903578353695
15282.0,delhivery,documents,bike,express,north,cold,0.579557069846678,0.43029682702149435,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000005,no,delivered,4,0.5776654965488507
15283.0,xpressbees,pharmacy,truck,same day,west,clear,0.9993185689948891,0.07349027635619242,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,0.9769425027058267
15284.0,ecom express,electronics,ev van,same day,south,stormy,0.9362862010221464,0.6108495394063459,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,delayed,2,0.9679968136431452
15285.0,delhivery,fragile items,ev bike,same day,central,hot,0.6977853492333902,0.5087001023541453,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,failed,1,0.7305489491190024
15286.0,ekart,pharmacy,ev bike,two day,south,cold,0.3955706984667802,0.4861821903787103,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,0.3748032924299562
15287.0,shadowfax,clothing,ev bike,express,west,foggy,0.7318568994889268,0.9357215967246673,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,yes,delayed,3,0.7712632197766479
15288.0,xpressbees,fragile items,bike,standard,south,rainy,0.945144804088586,0.8595701125895597,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,5,0.935109207670886
15289.0,xpressbees,automobile parts,bike,standard,central,foggy,0.5434412265758092,0.38137154554759467,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,0.5059893828008034
15290.0,xpressbees,electronics,bike,same day,north,hot,0.34071550255536626,0.5175025588536335,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,5,0.39047613966777467
15291.0,delhivery,fragile items,ev van,express,central,stormy,0.004770017035775127,0.3809621289662231,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000002,yes,delayed,3,0.02418432881828684
15292.0,ekart,cosmetics,ev van,express,central,cold,0.506984667802385,0.5600818833162743,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,yes,delayed,2,0.5207513962431488
15293.0,fedex,groceries,ev van,same day,north,hot,0.0858603066439523,0.9017400204708289,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,5,0.18378843360789335
15294.0,delhivery,pharmacy,bike,same day,south,cold,0.3158432708688245,0.5588536335721596,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,0.3706720105719177
15295.0,dhl,fragile items,ev van,two day,south,stormy,0.6255536626916525,0.9531218014329579,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,0.6388995514273675
15296.0,dhl,furniture,ev van,two day,south,clear,0.27427597955706984,0.8462640736949846,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,3,0.2933292094248917
15297.0,ecom express,pharmacy,ev bike,same day,east,clear,0.21908006814310055,0.29559877175025584,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,0.2531874628672579
15298.0,ekart,electronics,van,same day,west,stormy,0.5908006814310052,0.4935516888433982,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,failed,1,0.6269611227509886
15299.0,ecom express,automobile parts,bike,two day,north,cold,0.06575809199318569,0.43254861821903784,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,3,0.05480135625754528
15300.0,xpressbees,automobile parts,van,standard,central,foggy,0.9369676320272574,0.0931422722620266,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,5,0.854227166632879
15301.0,xpressbees,clothing,scooter,two day,north,clear,0.9928449744463375,0.28352098259979525,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,0.9257276195775135
15302.0,amazon logistics,furniture,truck,express,east,stormy,0.9989778534923339,0.45015353121801427,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000007,yes,failed,1,0.9800003018763435
15303.0,amazon logistics,documents,ev van,standard,west,stormy,0.0,0.8415557830092119,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,0.029063795579749606
15304.0,ekart,groceries,van,same day,south,clear,0.0,0.9297850562947799,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000008,no,delivered,4,0.09830668190274741
15305.0,dhl,documents,bike,two day,east,stormy,0.0960817717206133,0.3987717502558853,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,0.08053241097965899
15306.0,fedex,fragile items,van,standard,north,foggy,0.9257240204429302,0.05854657113613101,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,4,0.8401938202269119
15307.0,ecom express,cosmetics,ev bike,standard,north,clear,0.8766609880749574,0.8941658137154554,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,5,0.8730228725980336
15308.0,delhivery,fragile items,truck,same day,east,clear,0.00919931856899489,0.6055271238485158,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000008,no,delivered,5,0.08235407857060509
15309.0,fedex,fragile items,bike,same day,north,stormy,0.06405451448040886,0.8745138178096212,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,failed,2,0.16037349910855395
15310.0,blue dart,cosmetics,van,same day,east,rainy,0.30017035775127765,0.08679631525076766,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,failed,1,0.3107001110956992
15311.0,blue dart,clothing,van,two day,central,rainy,0.2756388415672913,0.8241555783009211,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,0.29252247092032985
15312.0,xpressbees,fragile items,bike,two day,south,hot,0.0,0.011668372569089045,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,5,0.0
15313.0,blue dart,fragile items,van,two day,west,rainy,0.07393526405451448,0.8886386898669395,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,4,0.106094310854042
15314.0,amazon logistics,clothing,ev bike,standard,west,foggy,0.6821124361158434,0.9727737973387921,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,0.6947726988239573
15315.0,ecom express,electronics,bike,express,west,stormy,0.5931856899488926,0.6481064483111565,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,failed,1,0.611444418449537
15316.0,xpressbees,cosmetics,truck,same day,west,cold,0.35161839863713795,0.5299897645854657,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,0.4020762586486921
15317.0,blue dart,groceries,truck,two day,west,cold,0.2405451448040886,0.6085977482088024,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,3,0.23846448515900426
15318.0,blue dart,documents,ev bike,express,north,clear,0.4746166950596252,0.7676560900716478,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,yes,delayed,2,0.5096392239383776
15319.0,dhl,groceries,scooter,same day,central,rainy,0.6415672913117547,0.8079836233367451,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,3,0.7054099363639462
15320.0,fedex,fragile items,truck,standard,central,hot,0.3015332197614991,0.26612077789150457,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,0.26403939694475115
15321.0,amazon logistics,groceries,ev bike,two day,south,hot,0.12674616695059626,0.24462640736949842,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,0.09511225766290979
15322.0,dhl,groceries,truck,same day,east,clear,0.9257240204429302,0.39795291709314223,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,0.9376140006084368
15323.0,blue dart,groceries,ev van,standard,central,rainy,0.10902896081771721,0.45936540429887407,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,0.09867101542093665
15324.0,ecom express,electronics,scooter,same day,south,clear,0.8453151618398638,0.29109518935516887,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,0.8506553969634882
15325.0,ecom express,electronics,bike,express,north,rainy,0.564565587734242,0.36765609007164785,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,yes,delayed,3,0.5573799267325293
15326.0,shadowfax,groceries,ev van,express,west,hot,0.46950596252129473,0.9999999999999999,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,delivered,4,0.527283375747827
15327.0,xpressbees,electronics,ev bike,express,south,cold,0.2514480408858603,0.6002047082906857,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000003,no,delivered,4,0.2806035601109968
15328.0,ecom express,cosmetics,van,two day,west,clear,0.7042589437819422,0.49887410440122815,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,0.6707331925791506
15329.0,fedex,groceries,truck,two day,east,cold,0.4913117546848382,0.4845445240532241,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,0.4660558268249921
15330.0,blue dart,furniture,ev van,standard,west,foggy,0.0960817717206133,0.44646878198567036,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,0.08508007400134229
15331.0,shadowfax,groceries,ev van,express,north,hot,0.8275979557069847,0.0,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000006,yes,delayed,2,0.7731239231016857
15332.0,fedex,cosmetics,ev bike,express,east,cold,0.6889267461669507,0.1269191402251791,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000006,no,delivered,5,0.6531606062822026
15333.0,amazon logistics,groceries,truck,two day,east,foggy,0.7754684838160136,0.7127942681678607,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,0.7591166005184465
15334.0,xpressbees,electronics,ev bike,express,east,clear,0.2235093696763203,0.8573183213920162,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,3,0.27844358282458925
15335.0,fedex,furniture,truck,same day,central,rainy,0.31856899488926743,0.4878198567041965,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,3,0.3665016929797875
15336.0,dhl,clothing,van,standard,east,cold,0.32572402044293014,0.9437052200614124,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,3,0.3517396795374421
15337.0,dhl,pharmacy,ev bike,two day,central,hot,0.15502555366269166,0.13490276356192424,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,0.11165039700642759
15338.0,shadowfax,pharmacy,bike,express,south,rainy,0.8899488926746167,0.0,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000007,yes,delayed,2,0.8324972746551647
15339.0,shadowfax,furniture,ev bike,express,central,cold,0.36388415672913116,0.5533265097236437,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000004,no,delivered,3,0.383482237309678
15340.0,fedex,groceries,scooter,same day,north,rainy,0.30459965928449745,0.17932446264073693,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,0.3237510581936916
15341.0,fedex,pharmacy,truck,same day,east,clear,0.4752981260647359,0.2628454452405322,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,0.4946885377812557
15342.0,ecom express,cosmetics,truck,same day,central,stormy,0.9652470187393526,0.4685772773797338,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000008,yes,delayed,2,0.9820822076945677
15343.0,ekart,fragile items,scooter,two day,central,stormy,0.3635434412265758,0.18955987717502557,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,0.31594391137535116
15344.0,blue dart,automobile parts,scooter,express,north,clear,0.9386712095400342,0.10358239508700103,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,failed,2,0.8893788451824568
15345.0,amazon logistics,electronics,scooter,same day,south,stormy,0.9410562180579217,0.03316274309109518,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000008,yes,delayed,2,0.9174715618171184
15346.0,ecom express,pharmacy,bike,express,west,hot,0.31754684838160135,0.47615148413510744,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,4,0.3318835027961296
15347.0,shadowfax,electronics,ev van,standard,north,foggy,0.5959114139693357,0.9228249744114636,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,3,0.6077099998880975
15348.0,dhl,groceries,truck,express,south,cold,0.6456558773424191,0.7226202661207778,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,no,delivered,5,0.6686447808052447
15349.0,dhl,cosmetics,ev bike,same day,central,foggy,0.2824531516183986,0.5975435005117706,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,0.3424817046020268
15350.0,fedex,furniture,bike,standard,central,foggy,1.0000000000000002,0.0863868986693961,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,0.9160402515670895
15351.0,delhivery,fragile items,ev van,same day,east,hot,0.598977853492334,0.6153531218014329,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,3,0.6463814004616105
15352.0,fedex,automobile parts,scooter,same day,east,stormy,0.7192504258943782,0.6288638689866939,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,0.7624996974730607
15353.0,ekart,automobile parts,van,same day,south,cold,0.6947189097103919,0.06632548618219038,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,0.6854431583760405
15354.0,ekart,cosmetics,truck,two day,north,foggy,0.21873935264054514,0.7105424769703172,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,3,0.2273653247655969
15355.0,shadowfax,cosmetics,ev bike,express,west,clear,0.5959114139693357,0.5166837256908904,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,yes,delayed,3,0.6015163300788807
15356.0,ecom express,fragile items,bike,two day,north,hot,0.8712095400340716,0.9999999999999999,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,0.8781430597197285
15357.0,blue dart,documents,ev van,same day,west,cold,0.7676320272572402,0.13551688843398157,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,0.7616539232344071
15358.0,ecom express,documents,bike,standard,south,stormy,0.4575809199318569,0.1074718526100307,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,0.39789943510088
15359.0,fedex,groceries,truck,express,west,stormy,0.54412265758092,0.673899692937564,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,yes,delayed,3,0.5670607887872715
15360.0,ecom express,cosmetics,scooter,express,east,stormy,0.6446337308347531,0.6126919140225179,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000005,yes,delayed,3,0.65718779284933
15361.0,dhl,groceries,ev van,standard,central,foggy,0.36967632027257236,0.2667349027635619,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,0.3291575073653924
15362.0,ecom express,clothing,truck,same day,west,clear,0.3301533219761499,0.5690890481064482,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,0.385310410856306
15363.0,shadowfax,fragile items,ev van,two day,central,cold,0.4494037478705281,0.9930399181166837,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,0.4745265811228914
15364.0,xpressbees,cosmetics,ev van,two day,central,stormy,1.0000000000000002,0.16540429887410438,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000016,yes,delayed,2,0.9294295083605433
15365.0,shadowfax,pharmacy,scooter,same day,west,hot,0.7039182282793868,0.6151484135107471,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,3,0.7465536000966003
15366.0,fedex,fragile items,scooter,standard,south,stormy,0.1270868824531516,0.1029682702149437,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,0.08193119145127833
15367.0,fedex,fragile items,bike,two day,north,foggy,0.1182282793867121,0.7975435005117707,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,4,0.13969757195131566
15368.0,amazon logistics,automobile parts,ev bike,standard,west,rainy,0.13015332197614993,0.5164790174002046,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,0.12428496294077523
15369.0,amazon logistics,documents,bike,express,west,rainy,0.8892674616695061,0.14595701125895597,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000007,yes,delayed,2,0.8462508649668079
15370.0,delhivery,clothing,scooter,two day,south,foggy,0.13901192504258944,0.29866939611054244,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,0.11197569479052513
15371.0,xpressbees,groceries,ev van,two day,north,clear,0.45076660988074957,0.8106448311156602,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,5,0.4584373527214282
15372.0,amazon logistics,fragile items,truck,standard,central,rainy,0.6466780238500852,0.42517911975435,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,0.6087314349301636
15373.0,xpressbees,automobile parts,van,same day,east,cold,0.8170357751277684,0.9615148413510747,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,0.8875766954585566
15374.0,fedex,electronics,bike,two day,north,rainy,0.3199318568994889,0.5039918116683725,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,0.30428523879329616
15375.0,dhl,fragile items,ev van,express,central,rainy,0.22691652470187396,0.5312180143295803,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000003,yes,delayed,3,0.25060459846152366
15376.0,xpressbees,furniture,ev van,same day,central,clear,0.09642248722316865,0.16704196519959058,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000008,no,delivered,3,0.12382304008735676
15377.0,shadowfax,fragile items,bike,express,east,cold,0.07291311754684837,0.8935516888433981,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,yes,delayed,2,0.1381166247206017
15378.0,dhl,cosmetics,ev bike,express,south,rainy,0.1454855195911414,0.7555783009211872,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000002,yes,failed,1,0.19425001034446954
15379.0,dhl,electronics,scooter,same day,south,hot,0.689267461669506,0.1105424769703173,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,0.6844542531123841
15380.0,dhl,furniture,ev bike,standard,west,clear,0.06201022146507667,0.15946775844421698,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,5,0.02518624599330719
15381.0,delhivery,electronics,scooter,two day,south,rainy,0.6524701873935265,0.523439099283521,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,4,0.6236300734418301
15382.0,delhivery,groceries,bike,two day,east,clear,0.8660988074957412,0.7842374616171953,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,0.8524575466873885
15383.0,delhivery,cosmetics,ev bike,standard,north,stormy,0.5189097103918229,0.7463664278403275,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,4,0.5173682992885346
15384.0,dhl,cosmetics,ev van,standard,east,hot,0.9499148211243611,0.06775844421699079,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,3,0.8641682669148991
15385.0,fedex,cosmetics,ev bike,same day,south,cold,0.46473594548551955,0.6939611054247696,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,0.525708934472795
15386.0,dhl,pharmacy,bike,express,central,clear,0.47018739352640543,0.9811668372569088,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000004,no,delivered,5,0.5257674880739325
15387.0,ecom express,electronics,van,same day,west,cold,0.1526405451448041,0.6061412487205732,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,4,0.21936299927679792
15388.0,ekart,pharmacy,truck,standard,east,foggy,0.637137989778535,0.5543500511770726,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,0.6119388710813652
15389.0,dhl,furniture,ev bike,two day,east,clear,0.7659284497444634,0.6319344933469805,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,0.7422987050806047
15390.0,ekart,furniture,ev bike,standard,south,stormy,0.196252129471891,0.5463664278403275,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,0.19024234164438808
15391.0,ekart,clothing,ev van,standard,west,foggy,0.6160136286201022,0.2169907881269191,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,0.5596049635757564
